State,Division,Date,Value
South_Carolina,South_Atlantic,2022-07,3874.0
Virginia,South_Atlantic,2022-07,3556.0
West_Virginia,South_Atlantic,2022-07,302.0
Alabama,East_South_Central,2022-07,1677.0
Kentucky,East_South_Central,2022-07,1173.0
Mississippi,East_South_Central,2022-07,605.0
Tennessee,East_South_Central,2022-07,3634.0
Arkansas,West_South_Central,2022-07,1238.0
Louisiana,West_South_Central,2022-07,1494.0
Oklahoma,West_South_Central,2022-07,909.0
Texas,West_South_Central,2022-07,23914.0
Arizona,Mountain,2022-07,5509.0
Colorado,Mountain,2022-07,3967.0
Idaho,Mountain,2022-07,1499.0
Montana,Mountain,2022-07,440.0
Nevada,Mountain,2022-07,1174.0
New_Mexico,Mountain,2022-07,668.0
Utah,Mountain,2022-07,2435.0
Wyoming,Mountain,2022-07,289.0
Alaska,Pacific,2022-07,110.0
California,Pacific,2022-07,7663.0
Hawaii,Pacific,2022-07,244.0
Oregon,Pacific,2022-07,2064.0
Washington,Pacific,2022-07,4113.0
Connecticut,New_England,2022-06,394.0
Maine,New_England,2022-06,593.0
Massachusetts,New_England,2022-06,2200.0
New_Hampshire,New_England,2022-06,418.0
Rhode_Island,New_England,2022-06,100.0
Vermont,New_England,2022-06,232.0
New_Jersey,Middle_Atlantic,2022-06,3636.0
New_York,Middle_Atlantic,2022-06,5419.0
Pennsylvania,Middle_Atlantic,2022-06,2185.0
Illinois,East_North_Central,2022-06,1437.0
Indiana,East_North_Central,2022-06,1950.0
Michigan,East_North_Central,2022-06,2034.0
Ohio,East_North_Central,2022-06,2425.0
Wisconsin,East_North_Central,2022-06,1870.0
Iowa,West_North_Central,2022-06,1481.0
Kansas,West_North_Central,2022-06,759.0
Minnesota,West_North_Central,2022-06,3076.0
Missouri,West_North_Central,2022-06,1944.0
Nebraska,West_North_Central,2022-06,739.0
North_Dakota,West_North_Central,2022-06,720.0
South_Dakota,West_North_Central,2022-06,628.0
Delaware,South_Atlantic,2022-06,549.0
District_of_Columbia,South_Atlantic,2022-06,709.0
Florida,South_Atlantic,2022-06,20160.0
Georgia,South_Atlantic,2022-06,5645.0
Maryland,South_Atlantic,2022-06,2027.0
North_Carolina,South_Atlantic,2022-06,7106.0
South_Carolina,South_Atlantic,2022-06,4170.0
Virginia,South_Atlantic,2022-06,3463.0
West_Virginia,South_Atlantic,2022-06,351.0
Alabama,East_South_Central,2022-06,1854.0
Kentucky,East_South_Central,2022-06,1119.0
Mississippi,East_South_Central,2022-06,864.0
Tennessee,East_South_Central,2022-06,3817.0
Arkansas,West_South_Central,2022-06,1503.0
Louisiana,West_South_Central,2022-06,1873.0
Oklahoma,West_South_Central,2022-06,1650.0
Texas,West_South_Central,2022-06,26082.0
Arizona,Mountain,2022-06,5537.0
Colorado,Mountain,2022-06,4961.0
Idaho,Mountain,2022-06,2145.0
Montana,Mountain,2022-06,895.0
Nevada,Mountain,2022-06,1938.0
New_Mexico,Mountain,2022-06,758.0
Utah,Mountain,2022-06,3106.0
Wyoming,Mountain,2022-06,269.0
Alaska,Pacific,2022-06,128.0
California,Pacific,2022-06,12675.0
Hawaii,Pacific,2022-06,254.0
Oregon,Pacific,2022-06,1927.0
Washington,Pacific,2022-06,5423.0
Connecticut,New_England,2022-05,342.0
Maine,New_England,2022-05,639.0
Massachusetts,New_England,2022-05,1482.0
New_Hampshire,New_England,2022-05,369.0
Rhode_Island,New_England,2022-05,128.0
Vermont,New_England,2022-05,184.0
New_Jersey,Middle_Atlantic,2022-05,2239.0
New_York,Middle_Atlantic,2022-05,3325.0
Pennsylvania,Middle_Atlantic,2022-05,2187.0
Illinois,East_North_Central,2022-05,1702.0
Indiana,East_North_Central,2022-05,2848.0
Michigan,East_North_Central,2022-05,2386.0
Ohio,East_North_Central,2022-05,2305.0
Wisconsin,East_North_Central,2022-05,2427.0
Iowa,West_North_Central,2022-05,1257.0
Kansas,West_North_Central,2022-05,739.0
Minnesota,West_North_Central,2022-05,3607.0
Missouri,West_North_Central,2022-05,1779.0
Nebraska,West_North_Central,2022-05,1069.0
North_Dakota,West_North_Central,2022-05,340.0
South_Dakota,West_North_Central,2022-05,1780.0
Delaware,South_Atlantic,2022-05,606.0
District_of_Columbia,South_Atlantic,2022-05,540.0
Florida,South_Atlantic,2022-05,20152.0
Georgia,South_Atlantic,2022-05,5973.0
Maryland,South_Atlantic,2022-05,1517.0
North_Carolina,South_Atlantic,2022-05,8648.0
South_Carolina,South_Atlantic,2022-05,4192.0
Virginia,South_Atlantic,2022-05,4004.0
West_Virginia,South_Atlantic,2022-05,400.0
Alabama,East_South_Central,2022-05,1788.0
Kentucky,East_South_Central,2022-05,1251.0
Mississippi,East_South_Central,2022-05,830.0
Tennessee,East_South_Central,2022-05,3775.0
Arkansas,West_South_Central,2022-05,1745.0
Louisiana,West_South_Central,2022-05,1478.0
Oklahoma,West_South_Central,2022-05,1411.0
Texas,West_South_Central,2022-05,22918.0
Arizona,Mountain,2022-05,5264.0
Colorado,Mountain,2022-05,4583.0
Idaho,Mountain,2022-05,2160.0
Montana,Mountain,2022-05,531.0
Nevada,Mountain,2022-05,1641.0
New_Mexico,Mountain,2022-05,1004.0
Utah,Mountain,2022-05,2890.0
Wyoming,Mountain,2022-05,236.0
Alaska,Pacific,2022-05,148.0
California,Pacific,2022-05,10263.0
Hawaii,Pacific,2022-05,193.0
Oregon,Pacific,2022-05,1448.0
Washington,Pacific,2022-05,4261.0
Connecticut,New_England,2022-04,406.0
Maine,New_England,2022-04,655.0
Massachusetts,New_England,2022-04,1960.0
New_Hampshire,New_England,2022-04,373.0
Rhode_Island,New_England,2022-04,121.0
Vermont,New_England,2022-04,194.0
New_Jersey,Middle_Atlantic,2022-04,3346.0
New_York,Middle_Atlantic,2022-04,3674.0
Pennsylvania,Middle_Atlantic,2022-04,2107.0
Illinois,East_North_Central,2022-04,2270.0
Indiana,East_North_Central,2022-04,3592.0
Michigan,East_North_Central,2022-04,1963.0
Ohio,East_North_Central,2022-04,2568.0
Wisconsin,East_North_Central,2022-04,2289.0
Iowa,West_North_Central,2022-04,1580.0
Kansas,West_North_Central,2022-04,1025.0
Minnesota,West_North_Central,2022-04,3209.0
Missouri,West_North_Central,2022-04,2029.0
Nebraska,West_North_Central,2022-04,1572.0
North_Dakota,West_North_Central,2022-04,254.0
South_Dakota,West_North_Central,2022-04,926.0
Delaware,South_Atlantic,2022-04,538.0
District_of_Columbia,South_Atlantic,2022-04,81.0
Florida,South_Atlantic,2022-04,20051.0
Georgia,South_Atlantic,2022-04,6745.0
Maryland,South_Atlantic,2022-04,2054.0
North_Carolina,South_Atlantic,2022-04,9028.0
South_Carolina,South_Atlantic,2022-04,4453.0
Virginia,South_Atlantic,2022-04,3435.0
West_Virginia,South_Atlantic,2022-04,407.0
Alabama,East_South_Central,2022-04,1920.0
Kentucky,East_South_Central,2022-04,1080.0
Mississippi,East_South_Central,2022-04,712.0
Tennessee,East_South_Central,2022-04,4300.0
Arkansas,West_South_Central,2022-04,1319.0
Louisiana,West_South_Central,2022-04,1617.0
Oklahoma,West_South_Central,2022-04,1207.0
Texas,West_South_Central,2022-04,25518.0
Arizona,Mountain,2022-04,5268.0
Colorado,Mountain,2022-04,4201.0
Idaho,Mountain,2022-04,1994.0
Montana,Mountain,2022-04,566.0
Nevada,Mountain,2022-04,2634.0
New_Mexico,Mountain,2022-04,1005.0
Utah,Mountain,2022-04,3193.0
Wyoming,Mountain,2022-04,227.0
Alaska,Pacific,2022-04,152.0
California,Pacific,2022-04,10615.0
Hawaii,Pacific,2022-04,228.0
Oregon,Pacific,2022-04,1801.0
Washington,Pacific,2022-04,4127.0
Connecticut,New_England,2022-03,351.0
Maine,New_England,2022-03,414.0
Massachusetts,New_England,2022-03,1795.0
New_Hampshire,New_England,2022-03,358.0
Rhode_Island,New_England,2022-03,84.0
Vermont,New_England,2022-03,172.0
New_Jersey,Middle_Atlantic,2022-03,4179.0
New_York,Middle_Atlantic,2022-03,5928.0
Pennsylvania,Middle_Atlantic,2022-03,2592.0
Illinois,East_North_Central,2022-03,2090.0
Indiana,East_North_Central,2022-03,2806.0
Michigan,East_North_Central,2022-03,2208.0
Ohio,East_North_Central,2022-03,2680.0
Wisconsin,East_North_Central,2022-03,1787.0
Iowa,West_North_Central,2022-03,1083.0
Kansas,West_North_Central,2022-03,735.0
Minnesota,West_North_Central,2022-03,3913.0
Missouri,West_North_Central,2022-03,1825.0
Nebraska,West_North_Central,2022-03,943.0
North_Dakota,West_North_Central,2022-03,214.0
South_Dakota,West_North_Central,2022-03,1344.0
Delaware,South_Atlantic,2022-03,623.0
District_of_Columbia,South_Atlantic,2022-03,777.0
Florida,South_Atlantic,2022-03,19387.0
Georgia,South_Atlantic,2022-03,7692.0
Maryland,South_Atlantic,2022-03,2191.0
North_Carolina,South_Atlantic,2022-03,8109.0
South_Carolina,South_Atlantic,2022-03,4829.0
Virginia,South_Atlantic,2022-03,5047.0
West_Virginia,South_Atlantic,2022-03,348.0
Alabama,East_South_Central,2022-03,2489.0
Kentucky,East_South_Central,2022-03,1301.0
Mississippi,East_South_Central,2022-03,922.0
Tennessee,East_South_Central,2022-03,4543.0
Arkansas,West_South_Central,2022-03,1491.0
Louisiana,West_South_Central,2022-03,1565.0
Oklahoma,West_South_Central,2022-03,1481.0
Texas,West_South_Central,2022-03,26723.0
Arizona,Mountain,2022-03,7221.0
Colorado,Mountain,2022-03,5711.0
Idaho,Mountain,2022-03,2509.0
Montana,Mountain,2022-03,566.0
Nevada,Mountain,2022-03,2263.0
New_Mexico,Mountain,2022-03,845.0
Utah,Mountain,2022-03,3811.0
Wyoming,Mountain,2022-03,239.0
Alaska,Pacific,2022-03,149.0
California,Pacific,2022-03,10883.0
Hawaii,Pacific,2022-03,721.0
Oregon,Pacific,2022-03,1690.0
Washington,Pacific,2022-03,5369.0
Connecticut,New_England,2022-02,347.0
Maine,New_England,2022-02,871.0
Massachusetts,New_England,2022-02,2127.0
New_Hampshire,New_England,2022-02,296.0
Rhode_Island,New_England,2022-02,88.0
Vermont,New_England,2022-02,119.0
New_Jersey,Middle_Atlantic,2022-02,2838.0
New_York,Middle_Atlantic,2022-02,2969.0
Pennsylvania,Middle_Atlantic,2022-02,1786.0
Illinois,East_North_Central,2022-02,917.0
Indiana,East_North_Central,2022-02,1965.0
Michigan,East_North_Central,2022-02,1391.0
Ohio,East_North_Central,2022-02,1921.0
Wisconsin,East_North_Central,2022-02,1145.0
Iowa,West_North_Central,2022-02,601.0
Kansas,West_North_Central,2022-02,471.0
Minnesota,West_North_Central,2022-02,2357.0
Missouri,West_North_Central,2022-02,1447.0
Nebraska,West_North_Central,2022-02,775.0
North_Dakota,West_North_Central,2022-02,61.0
South_Dakota,West_North_Central,2022-02,301.0
Delaware,South_Atlantic,2022-02,564.0
District_of_Columbia,South_Atlantic,2022-02,350.0
Florida,South_Atlantic,2022-02,16284.0
Georgia,South_Atlantic,2022-02,6377.0
Maryland,South_Atlantic,2022-02,1667.0
North_Carolina,South_Atlantic,2022-02,8329.0
South_Carolina,South_Atlantic,2022-02,3801.0
Virginia,South_Atlantic,2022-02,2873.0
West_Virginia,South_Atlantic,2022-02,278.0
Alabama,East_South_Central,2022-02,1703.0
Kentucky,East_South_Central,2022-02,990.0
Mississippi,East_South_Central,2022-02,659.0
Tennessee,East_South_Central,2022-02,4150.0
Arkansas,West_South_Central,2022-02,1250.0
Louisiana,West_South_Central,2022-02,1614.0
Oklahoma,West_South_Central,2022-02,1133.0
Texas,West_South_Central,2022-02,20417.0
Arizona,Mountain,2022-02,5522.0
Colorado,Mountain,2022-02,4475.0
Idaho,Mountain,2022-02,1802.0
Montana,Mountain,2022-02,617.0
Nevada,Mountain,2022-02,1833.0
New_Mexico,Mountain,2022-02,462.0
Utah,Mountain,2022-02,3496.0
Wyoming,Mountain,2022-02,244.0
Alaska,Pacific,2022-02,128.0
California,Pacific,2022-02,9130.0
Hawaii,Pacific,2022-02,236.0
Oregon,Pacific,2022-02,1962.0
Washington,Pacific,2022-02,4316.0
Connecticut,New_England,2022-01,454.0
Maine,New_England,2022-01,437.0
Massachusetts,New_England,2022-01,1173.0
New_Hampshire,New_England,2022-01,231.0
Rhode_Island,New_England,2022-01,98.0
Vermont,New_England,2022-01,105.0
New_Jersey,Middle_Atlantic,2022-01,2932.0
New_York,Middle_Atlantic,2022-01,3085.0
Pennsylvania,Middle_Atlantic,2022-01,1794.0
Illinois,East_North_Central,2022-01,1314.0
Indiana,East_North_Central,2022-01,2301.0
Michigan,East_North_Central,2022-01,1351.0
Ohio,East_North_Central,2022-01,2169.0
Wisconsin,East_North_Central,2022-01,1012.0
Iowa,West_North_Central,2022-01,563.0
Kansas,West_North_Central,2022-01,1161.0
Minnesota,West_North_Central,2022-01,1564.0
Missouri,West_North_Central,2022-01,1862.0
Nebraska,West_North_Central,2022-01,828.0
North_Dakota,West_North_Central,2022-01,35.0
South_Dakota,West_North_Central,2022-01,352.0
Delaware,South_Atlantic,2022-01,586.0
District_of_Columbia,South_Atlantic,2022-01,14.0
Florida,South_Atlantic,2022-01,17533.0
Georgia,South_Atlantic,2022-01,5267.0
Maryland,South_Atlantic,2022-01,2062.0
North_Carolina,South_Atlantic,2022-01,8061.0
South_Carolina,South_Atlantic,2022-01,4124.0
Virginia,South_Atlantic,2022-01,2714.0
West_Virginia,South_Atlantic,2022-01,260.0
Alabama,East_South_Central,2022-01,1564.0
Kentucky,East_South_Central,2022-01,1005.0
Mississippi,East_South_Central,2022-01,663.0
Tennessee,East_South_Central,2022-01,4811.0
Arkansas,West_South_Central,2022-01,1044.0
Louisiana,West_South_Central,2022-01,1507.0
Oklahoma,West_South_Central,2022-01,1258.0
Texas,West_South_Central,2022-01,23155.0
Arizona,Mountain,2022-01,5727.0
Colorado,Mountain,2022-01,4122.0
Idaho,Mountain,2022-01,1264.0
Montana,Mountain,2022-01,401.0
Nevada,Mountain,2022-01,2608.0
New_Mexico,Mountain,2022-01,531.0
Utah,Mountain,2022-01,3022.0
Wyoming,Mountain,2022-01,151.0
Alaska,Pacific,2022-01,109.0
California,Pacific,2022-01,8276.0
Hawaii,Pacific,2022-01,305.0
Oregon,Pacific,2022-01,1333.0
Washington,Pacific,2022-01,4018.0
Connecticut,New_England,2021-12,495.0
Maine,New_England,2021-12,622.0
Massachusetts,New_England,2021-12,2673.0
New_Hampshire,New_England,2021-12,249.0
Rhode_Island,New_England,2021-12,137.0
Vermont,New_England,2021-12,239.0
New_Jersey,Middle_Atlantic,2021-12,4530.0
New_York,Middle_Atlantic,2021-12,3459.0
Pennsylvania,Middle_Atlantic,2021-12,13036.0
Illinois,East_North_Central,2021-12,1080.0
Indiana,East_North_Central,2021-12,3200.0
Michigan,East_North_Central,2021-12,1596.0
Ohio,East_North_Central,2021-12,2276.0
Wisconsin,East_North_Central,2021-12,2246.0
Iowa,West_North_Central,2021-12,716.0
Kansas,West_North_Central,2021-12,855.0
Minnesota,West_North_Central,2021-12,2918.0
Missouri,West_North_Central,2021-12,1898.0
Nebraska,West_North_Central,2021-12,743.0
North_Dakota,West_North_Central,2021-12,199.0
South_Dakota,West_North_Central,2021-12,522.0
Delaware,South_Atlantic,2021-12,564.0
District_of_Columbia,South_Atlantic,2021-12,343.0
Florida,South_Atlantic,2021-12,17640.0
Georgia,South_Atlantic,2021-12,5456.0
Maryland,South_Atlantic,2021-12,1189.0
North_Carolina,South_Atlantic,2021-12,6479.0
South_Carolina,South_Atlantic,2021-12,3459.0
Virginia,South_Atlantic,2021-12,3329.0
West_Virginia,South_Atlantic,2021-12,242.0
Alabama,East_South_Central,2021-12,1437.0
Kentucky,East_South_Central,2021-12,1376.0
Mississippi,East_South_Central,2021-12,613.0
Tennessee,East_South_Central,2021-12,4776.0
Arkansas,West_South_Central,2021-12,1307.0
Louisiana,West_South_Central,2021-12,1407.0
Oklahoma,West_South_Central,2021-12,1181.0
Texas,West_South_Central,2021-12,20891.0
Arizona,Mountain,2021-12,5858.0
Colorado,Mountain,2021-12,5694.0
Idaho,Mountain,2021-12,1467.0
Montana,Mountain,2021-12,524.0
Nevada,Mountain,2021-12,1784.0
New_Mexico,Mountain,2021-12,759.0
Utah,Mountain,2021-12,3290.0
Wyoming,Mountain,2021-12,150.0
Alaska,Pacific,2021-12,106.0
California,Pacific,2021-12,10973.0
Hawaii,Pacific,2021-12,276.0
Oregon,Pacific,2021-12,1601.0
Washington,Pacific,2021-12,5290.0
Connecticut,New_England,2021-11,445.0
Maine,New_England,2021-11,448.0
Massachusetts,New_England,2021-11,1047.0
New_Hampshire,New_England,2021-11,288.0
Rhode_Island,New_England,2021-11,131.0
Vermont,New_England,2021-11,135.0
New_Jersey,Middle_Atlantic,2021-11,3278.0
New_York,Middle_Atlantic,2021-11,4462.0
Pennsylvania,Middle_Atlantic,2021-11,2230.0
Illinois,East_North_Central,2021-11,1460.0
Indiana,East_North_Central,2021-11,2232.0
Michigan,East_North_Central,2021-11,1771.0
Ohio,East_North_Central,2021-11,2486.0
Wisconsin,East_North_Central,2021-11,1699.0
Iowa,West_North_Central,2021-11,1244.0
Kansas,West_North_Central,2021-11,793.0
Minnesota,West_North_Central,2021-11,2724.0
Missouri,West_North_Central,2021-11,1666.0
Nebraska,West_North_Central,2021-11,547.0
North_Dakota,West_North_Central,2021-11,253.0
South_Dakota,West_North_Central,2021-11,512.0
Delaware,South_Atlantic,2021-11,702.0
District_of_Columbia,South_Atlantic,2021-11,498.0
Florida,South_Atlantic,2021-11,14873.0
Georgia,South_Atlantic,2021-11,5164.0
Maryland,South_Atlantic,2021-11,1071.0
North_Carolina,South_Atlantic,2021-11,7709.0
South_Carolina,South_Atlantic,2021-11,4018.0
Virginia,South_Atlantic,2021-11,3373.0
West_Virginia,South_Atlantic,2021-11,269.0
Alabama,East_South_Central,2021-11,1433.0
Kentucky,East_South_Central,2021-11,1298.0
Mississippi,East_South_Central,2021-11,602.0
Tennessee,East_South_Central,2021-11,4807.0
Arkansas,West_South_Central,2021-11,1092.0
Louisiana,West_South_Central,2021-11,1346.0
Oklahoma,West_South_Central,2021-11,1074.0
Texas,West_South_Central,2021-11,18004.0
Arizona,Mountain,2021-11,5418.0
Colorado,Mountain,2021-11,4990.0
Idaho,Mountain,2021-11,1400.0
Montana,Mountain,2021-11,801.0
Nevada,Mountain,2021-11,2266.0
New_Mexico,Mountain,2021-11,468.0
Utah,Mountain,2021-11,3043.0
Wyoming,Mountain,2021-11,188.0
Alaska,Pacific,2021-11,114.0
California,Pacific,2021-11,8721.0
Hawaii,Pacific,2021-11,456.0
Oregon,Pacific,2021-11,1629.0
Washington,Pacific,2021-11,5124.0
Connecticut,New_England,2021-10,336.0
Maine,New_England,2021-10,499.0
Massachusetts,New_England,2021-10,1021.0
New_Hampshire,New_England,2021-10,282.0
Rhode_Island,New_England,2021-10,114.0
Vermont,New_England,2021-10,198.0
New_Jersey,Middle_Atlantic,2021-10,3013.0
New_York,Middle_Atlantic,2021-10,3122.0
Pennsylvania,Middle_Atlantic,2021-10,1916.0
Illinois,East_North_Central,2021-10,2655.0
Indiana,East_North_Central,2021-10,2207.0
Michigan,East_North_Central,2021-10,1582.0
Ohio,East_North_Central,2021-10,2812.0
Wisconsin,East_North_Central,2021-10,2670.0
Iowa,West_North_Central,2021-10,1557.0
Kansas,West_North_Central,2021-10,578.0
Minnesota,West_North_Central,2021-10,4310.0
Missouri,West_North_Central,2021-10,2081.0
Nebraska,West_North_Central,2021-10,1265.0
North_Dakota,West_North_Central,2021-10,192.0
South_Dakota,West_North_Central,2021-10,706.0
Delaware,South_Atlantic,2021-10,607.0
District_of_Columbia,South_Atlantic,2021-10,623.0
Florida,South_Atlantic,2021-10,16212.0
Georgia,South_Atlantic,2021-10,4865.0
Maryland,South_Atlantic,2021-10,1224.0
North_Carolina,South_Atlantic,2021-10,8006.0
South_Carolina,South_Atlantic,2021-10,4275.0
Virginia,South_Atlantic,2021-10,2451.0
West_Virginia,South_Atlantic,2021-10,255.0
Alabama,East_South_Central,2021-10,1510.0
Kentucky,East_South_Central,2021-10,1100.0
Mississippi,East_South_Central,2021-10,700.0
Tennessee,East_South_Central,2021-10,4722.0
Arkansas,West_South_Central,2021-10,1247.0
Louisiana,West_South_Central,2021-10,1460.0
Oklahoma,West_South_Central,2021-10,1130.0
Texas,West_South_Central,2021-10,18064.0
Arizona,Mountain,2021-10,4986.0
Colorado,Mountain,2021-10,4721.0
Idaho,Mountain,2021-10,1656.0
Montana,Mountain,2021-10,600.0
Nevada,Mountain,2021-10,1770.0
New_Mexico,Mountain,2021-10,527.0
Utah,Mountain,2021-10,2395.0
Wyoming,Mountain,2021-10,195.0
Alaska,Pacific,2021-10,125.0
California,Pacific,2021-10,10997.0
Hawaii,Pacific,2021-10,267.0
Oregon,Pacific,2021-10,1560.0
Washington,Pacific,2021-10,4987.0
Connecticut,New_England,2021-09,380.0
Maine,New_England,2021-09,485.0
Massachusetts,New_England,2021-09,1828.0
New_Hampshire,New_England,2021-09,342.0
Rhode_Island,New_England,2021-09,87.0
Vermont,New_England,2021-09,172.0
New_Jersey,Middle_Atlantic,2021-09,2483.0
New_York,Middle_Atlantic,2021-09,2653.0
Pennsylvania,Middle_Atlantic,2021-09,1952.0
Illinois,East_North_Central,2021-09,1642.0
Indiana,East_North_Central,2021-09,2578.0
Michigan,East_North_Central,2021-09,1988.0
Ohio,East_North_Central,2021-09,2480.0
Wisconsin,East_North_Central,2021-09,2070.0
Iowa,West_North_Central,2021-09,1319.0
Kansas,West_North_Central,2021-09,819.0
Minnesota,West_North_Central,2021-09,3515.0
Missouri,West_North_Central,2021-09,2105.0
Nebraska,West_North_Central,2021-09,1266.0
North_Dakota,West_North_Central,2021-09,229.0
South_Dakota,West_North_Central,2021-09,770.0
Delaware,South_Atlantic,2021-09,601.0
District_of_Columbia,South_Atlantic,2021-09,314.0
Florida,South_Atlantic,2021-09,17123.0
Georgia,South_Atlantic,2021-09,5813.0
Maryland,South_Atlantic,2021-09,1789.0
North_Carolina,South_Atlantic,2021-09,7802.0
South_Carolina,South_Atlantic,2021-09,4102.0
Virginia,South_Atlantic,2021-09,3078.0
West_Virginia,South_Atlantic,2021-09,278.0
Alabama,East_South_Central,2021-09,1886.0
